permalink,name,entity_type,category_code,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/financial-organization/logispring,Logispring,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/london-bay-capital,London Bay Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/lone-pine-capital,Lone Pine Capital,FinancialOrg,NULL,unknown,USA,CT,New York,greenwich,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/long-island-angel-network,Long Island Angel Network,FinancialOrg,NULL,unknown,USA,NY,Stony Brook,stony brook,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/long-river-ventures,Long River Ventures,FinancialOrg,NULL,unknown,USA,MA,Amherst,amherst,NULL,NULL,NULL,NULL,NULL
/financial-organization/longitude-capital,Longitude Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/longstreet-partners,Longstreet Partners,FinancialOrg,NULL,unknown,USA,VA,Washington DC,mclean,NULL,1/1/2002,NULL,NULL,NULL
/financial-organization/longwood-founders-fund,Longwood Founders Fund,FinancialOrg,NULL,unknown,USA,MA,unknown,suite,NULL,1/1/2010,NULL,NULL,NULL
/financial-organization/longworth-venture-partners,Longworth Venture Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,waltham,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/loudwater-investment-partners,Loudwater Investment Partners,FinancialOrg,NULL,unknown,USA,NULL,Columbus,london,NULL,NULL,NULL,NULL,NULL
/financial-organization/louisiana-fund-i,Louisiana Fund I,FinancialOrg,NULL,unknown,USA,LA,Baton Rouge,baton rouge,NULL,NULL,NULL,NULL,NULL
/financial-organization/louisiana-technology-innovation-fund,Louisiana Technology Innovation Fund,FinancialOrg,NULL,unknown,USA,LA,Baton Rouge,baton rouge,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/lowercase-capital,Lowercase Capital,FinancialOrg,NULL,unknown,USA,CA,Truckee,truckee,NULL,12/31/2007,NULL,NULL,11/20/2012
/financial-organization/lrg-capital-group,LRG Capital Group,FinancialOrg,NULL,unknown,USA,CA,SF Bay,larkspur,NULL,NULL,NULL,NULL,NULL
/financial-organization/lsp-bioventures,LSP BioVentures,FinancialOrg,NULL,unknown,USA,MA,Boston,cambridge,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/ltc-partners,LTC Partners,FinancialOrg,NULL,unknown,USA,NH,Portsmouth,portsmouth,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/ludlow-ventures-llc,Ludlow Ventures,FinancialOrg,NULL,unknown,USA,MI,Detroit,detroit,NULL,1/1/2010,NULL,NULL,7/30/2012
/financial-organization/lumia-capital,Lumia Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/2011,NULL,NULL,NULL
/financial-organization/lunsford-capital,Lunsford Capital,FinancialOrg,NULL,unknown,USA,KY,Louisville,louisville,NULL,NULL,NULL,NULL,NULL
/financial-organization/lurie-investment-fund,Lurie Investment Fund,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,NULL,NULL,NULL,NULL
/financial-organization/lux-capital,Lux Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/lyrical-partners,Lyrical Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/m-c-partners,M/C Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/m-group,M-Group,FinancialOrg,NULL,unknown,USA,MI,Detroit,birmingham,NULL,1/1/1993,NULL,NULL,NULL
/financial-organization/madison-capital-funding,Madison Capital Funding,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,NULL,NULL,NULL,NULL
/financial-organization/madison-dearborn-partners,Madison Dearborn Partners,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,1/1/1992,NULL,NULL,NULL
/financial-organization/madison-parker-capital,Madison Parker Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,NULL,NULL,NULL,NULL
/financial-organization/madrona-venture-group,Madrona Venture Group,FinancialOrg,NULL,unknown,USA,WA,Seattle,seattle,NULL,1/1/1995,NULL,NULL,6/4/2012
/financial-organization/madrone-capital-partners,Madrone Capital Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,NULL,NULL,NULL,NULL
/financial-organization/magnetar-capital,Magnetar Capital,FinancialOrg,NULL,unknown,USA,IL,Chicago,evanston,NULL,4/1/2005,NULL,NULL,NULL
/financial-organization/main-street-capital,Main Street Capital,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,NULL,NULL,NULL,NULL
/financial-organization/maine-technology-institute,Maine Technology Institute,FinancialOrg,NULL,unknown,USA,ME,Brunswick,brunswick,NULL,1/1/1999,NULL,NULL,3/27/2012
/financial-organization/mainsail-partners,Mainsail Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/manatuck-hill-partners,Manatuck Hill Partners,FinancialOrg,NULL,unknown,USA,CT,unknown,east westport,NULL,NULL,NULL,NULL,NULL
/financial-organization/mansa-capital,Mansa Capital,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/maranon-capital,Maranon Capital,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,1/1/2007,NULL,NULL,NULL
/financial-organization/marathon-asset-management,Marathon Asset Management,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/marcus-millichap-venture-partners,Marcus & Millichap Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,NULL,NULL,NULL,NULL
/financial-organization/marin-venture-capital,Marin Venture Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,greenbrae,NULL,NULL,NULL,NULL,NULL
/financial-organization/mariner-capital-ventures,Mariner Capital Ventures,FinancialOrg,NULL,unknown,USA,MO,Saint Louis,saint louis,NULL,NULL,NULL,NULL,NULL
/financial-organization/marker-hill-capital,Marker Hill Capital,FinancialOrg,NULL,unknown,USA,CO,Denver,denver,NULL,1/1/2011,NULL,NULL,NULL
/financial-organization/marshfield-investment-partners,Marshfield Investment Partners,FinancialOrg,NULL,unknown,USA,WI,Wausau,wausau,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/maryland-department-of-business-and-economic-development,Maryland Department of Business and Economic Development,FinancialOrg,NULL,unknown,USA,MD,Baltimore,baltimore,NULL,NULL,NULL,NULL,NULL
/financial-organization/maryland-health-care-product-development,Maryland Health Care Product Development,FinancialOrg,NULL,unknown,USA,MD,Washington DC,rockville,NULL,NULL,NULL,NULL,NULL
/financial-organization/maryland-technology-development-corporation,Maryland Technology Development Corporation,FinancialOrg,NULL,unknown,USA,MD,Washington DC,columbia,NULL,NULL,NULL,NULL,NULL
/financial-organization/masa-life-science-fund,Masa Life Science Fund,FinancialOrg,NULL,unknown,USA,WA,Washington DC,washington,NULL,NULL,NULL,NULL,NULL
/financial-organization/mason-wellsbiomediacl-fund,Mason Wells Biomediacl Fund,FinancialOrg,NULL,unknown,USA,WI,Milwaukee,milwaukee,NULL,1/1/1982,NULL,NULL,NULL
/financial-organization/mass-clean-energy-center,Mass Clean Energy Center,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/2008,NULL,NULL,NULL
/financial-organization/massachusetts-capital-resource-company,Massachusetts Capital Resource Company,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1977,NULL,NULL,NULL
/financial-organization/massachusetts-general-physicians-organization-mgpo,Massachusetts General Physicians Organization (MGPO),FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/massachusetts-green-energy-fund,Massachusetts Green Energy Fund,FinancialOrg,NULL,unknown,USA,MA,Boston,brookline,NULL,NULL,NULL,NULL,1/7/2011
/financial-organization/massachusetts-technology-development-corporation,Massachusetts Technology Development Corporation,FinancialOrg,NULL,unknown,USA,MD,Boston,boston,NULL,1/1/1979,NULL,NULL,NULL
/financial-organization/massey-burch-capital-corporation,Massey Burch Capital Corporation,FinancialOrg,NULL,unknown,USA,TN,Nashville,nashville,NULL,NULL,NULL,NULL,NULL
/financial-organization/mast-capital-management,Mast Capital Management,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/masters-capital,Masters Capital,FinancialOrg,NULL,unknown,USA,GA,Atlanta,atlanta,NULL,1/1/1995,NULL,NULL,NULL
/financial-organization/masthead-venture-partners,Masthead Venture Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,cambridge,NULL,NULL,NULL,NULL,2/2/2010
/financial-organization/matrix-partners,Matrix Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,1/1/1977,NULL,NULL,3/7/2013
/financial-organization/matthew-pritzker-company,Matthew Pritzker Company,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,NULL,NULL,NULL,NULL
/financial-organization/maverick-angels,Maverick Angels,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,agoura hills,NULL,3/1/2006,NULL,NULL,NULL
/financial-organization/maverick-capital,Maverick Capital,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,1/1/1993,NULL,NULL,1/10/2011
/financial-organization/maveron,Maveron,FinancialOrg,NULL,unknown,USA,WA,Seattle,seattle,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/maxim-group,Maxim Group,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2002,NULL,NULL,NULL
/financial-organization/mayfair-venture-capital,Mayfair Venture Capital,FinancialOrg,NULL,unknown,USA,KY,Louisville,louisville,NULL,1/1/1989,NULL,NULL,NULL
/financial-organization/mayfield-fund,Mayfield Fund,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/1969,NULL,NULL,3/19/2013
/financial-organization/mayflower,Mayflower,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/mayfly-capital-llc,"Mayfly Capital, LLC",FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/2009,NULL,NULL,NULL
/financial-organization/maywood-capital-partners,Maywood Capital Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,redwood city,NULL,1/1/2008,NULL,NULL,NULL
/financial-organization/mb-venture-capital-fund,MB Venture Capital Fund,FinancialOrg,NULL,unknown,USA,TN,Memphis,memphis,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/mb-venture-partners-2,MB Venture Partners,FinancialOrg,NULL,unknown,USA,TN,Memphis,memphis,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/mccarthy-capital,McCarthy Capital,FinancialOrg,NULL,unknown,USA,NE,Omaha,omaha,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/mcg-capital,MCG Capital,FinancialOrg,NULL,unknown,USA,VA,Washington DC,arlington,NULL,1/1/1990,NULL,NULL,NULL
/financial-organization/mckenna-management,McKenna Management,FinancialOrg,NULL,unknown,USA,CA,SF Bay,los altos,NULL,NULL,NULL,NULL,NULL
/financial-organization/mclean-capital,McLean Capital,FinancialOrg,NULL,unknown,USA,FL,Sarasota,sarasota,NULL,NULL,NULL,NULL,NULL
/financial-organization/meakem-becker-venture-capital,Meakem Becker Venture Capital,FinancialOrg,NULL,unknown,USA,PA,Pittsburg,sewickley,NULL,10/1/2005,NULL,NULL,NULL
/financial-organization/media-technology-ventures,Media Technology Ventures,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,1/1/1992,NULL,NULL,NULL
/financial-organization/medical-capital-corporation,Medical Capital Corporation,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,tustin,NULL,1/1/1994,NULL,NULL,NULL
/financial-organization/medimmune-ventures,MedImmune Ventures,FinancialOrg,NULL,unknown,USA,MD,Washington DC,gaithersburg,NULL,1/1/1987,NULL,NULL,NULL
/financial-organization/medina-capital,Medina Capital,FinancialOrg,NULL,unknown,USA,FL,Miami,miami,NULL,1/1/2010,NULL,NULL,NULL
/financial-organization/mediphase-venture-partners,Mediphase Venture Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,newton,NULL,NULL,NULL,NULL,NULL
/financial-organization/medley-partners,Medley Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/medventures-associates,MedVenture Associates,FinancialOrg,NULL,unknown,USA,CA,SF Bay,emeryville,NULL,1/1/1986,NULL,NULL,NULL
/financial-organization/megunticook-management,Megunticook Management,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/meidlinger-partners,Meidlinger Partners,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,philadelphia,NULL,NULL,NULL,NULL,NULL
/financial-organization/mellon-ventures,Navigation Capital,FinancialOrg,NULL,unknown,USA,GA,Atlanta,atlanta,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/mellon-ventures-2,Mellon Ventures,FinancialOrg,NULL,unknown,USA,PA,Pittsburg,pittsburgh,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/melton-investments,Melton Investments,FinancialOrg,NULL,unknown,USA,CA,Sacramento,sacramento,NULL,NULL,NULL,NULL,NULL
/financial-organization/memorialcare-innovation-fund,MemorialCare Innovation Fund,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,long beach,NULL,NULL,NULL,NULL,NULL
/financial-organization/menlo-incubator,Menlo Incubator,FinancialOrg,NULL,unknown,USA,CA,SF Bay,atherton,NULL,NULL,NULL,NULL,5/18/2011
/financial-organization/menlo-ventures,Menlo Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/1976,NULL,NULL,NULL
/financial-organization/mentor-capital-group,Mentor Capital Partners,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,yardley,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/mentortech-ventures,MentorTech Ventures,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,philadelphia,NULL,1/1/2005,NULL,NULL,5/15/2012
/financial-organization/mep-associates,MEP Associates,FinancialOrg,NULL,unknown,USA,WI,Eau Claire,eau claire,NULL,NULL,NULL,NULL,NULL
/financial-organization/mercato-partners,Mercato Partners,FinancialOrg,NULL,unknown,USA,UT,Salt Lake City,salt lake city,NULL,NULL,NULL,NULL,NULL
/financial-organization/merchant-banking-devision,Merchant Banking Devision,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,NULL,NULL,NULL,NULL
/financial-organization/mercury-capital-partners,Mercury Capital Partners,FinancialOrg,NULL,unknown,USA,NY,Buffalo,buffalo,NULL,NULL,NULL,NULL,NULL
/financial-organization/meridian-asset-management,Meridian Asset Management,FinancialOrg,NULL,unknown,USA,UT,Salt Lake City,salt lake city,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/merion-investment-partners,Merion Investment Partners,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,radnor,NULL,1/1/1995,NULL,NULL,NULL
/financial-organization/meritage-private-equity,Meritage Funds,FinancialOrg,NULL,unknown,USA,CO,Denver,denver,NULL,NULL,NULL,NULL,4/28/2011
/financial-organization/meritech-capital-partners,Meritech Capital Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/meritus-ventures,Meritus Ventures,FinancialOrg,NULL,unknown,USA,KY,London,london,NULL,NULL,NULL,NULL,NULL
/financial-organization/merlin-biomed,Merlin Biomed,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/merlin-nexus,Merlin Nexus,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/merrill-lynch-2,Merrill Lynch,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/meruelo-capital-partners,Meruelo Capital Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,downey,NULL,1/1/1986,NULL,NULL,NULL
/financial-organization/merus-capital,Merus Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,11/1/2007,NULL,NULL,NULL
/financial-organization/mesa,MESA+,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,6/1/2012,NULL,NULL,3/1/2013
/financial-organization/mesa-capital-partners,Mesa Capital Partners,FinancialOrg,NULL,unknown,USA,NM,Santa Fe,santa fe,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/mesa-verde-venture-partners,Mesa Verde Venture Partners,FinancialOrg,NULL,unknown,USA,CA,San Diego,san diego,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/mesco-ltd,"Mesco, ltd",FinancialOrg,NULL,unknown,USA,NULL,TBD,NULL,NULL,1/1/1990,NULL,NULL,NULL
/financial-organization/mesirow-financial,Mesirow Financial,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,1/1/1937,NULL,NULL,NULL
/financial-organization/metalmark-capital,Metalmark Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1986,NULL,NULL,NULL
/financial-organization/metamorphic-ventures-llc,Metamorphic Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york city,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/metropolitan-investments,Illinois Metropolitan Investment Fund,FinancialOrg,NULL,unknown,USA,IL,Chicago,oak brook,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/mexican-federal-government,Mexican Federal Government,FinancialOrg,NULL,unknown,USA,CA,San Diego,san diego,NULL,NULL,NULL,NULL,NULL
/financial-organization/mexicanvc,Mexican.VC,FinancialOrg,NULL,unknown,USA,CA,SF Bay,atherton,NULL,9/1/2011,NULL,NULL,8/7/2012
/financial-organization/meyer-ventures,Meyer Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/mf-capital,MF Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,NULL,NULL,NULL,NULL
/financial-organization/mhi-energy-partners,MHI Energy Partners,FinancialOrg,NULL,unknown,USA,KY,Louisville,louisville,NULL,NULL,NULL,NULL,NULL
/financial-organization/mhs-capital,MHS Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/mi-ventures,MI Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/micron-ventures,Micron Ventures,FinancialOrg,NULL,unknown,USA,ID,Boise,boise,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/mid-america-angels,Mid-America Angels,FinancialOrg,NULL,unknown,USA,KS,Kansas City,lenexa,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/mid-atlantic-angel-fund,Mid Atlantic Angel Fund,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,philadelphia,NULL,NULL,NULL,NULL,NULL
/financial-organization/mid-atlantic-venture-funds,Mid-Atlantic Venture Funds,FinancialOrg,NULL,unknown,USA,PA,Bethlehem,bethlehem,NULL,NULL,NULL,NULL,NULL
/financial-organization/midcap-financial,MidCap Financial,FinancialOrg,NULL,unknown,USA,MD,Washington DC,bethesda,NULL,1/1/2008,NULL,NULL,NULL
/financial-organization/middeland-capital,Middeland Capital,FinancialOrg,NULL,unknown,USA,DC,Washington DC,washington,NULL,NULL,NULL,NULL,NULL
/financial-organization/middleland-capital,Middleland Capital,FinancialOrg,NULL,unknown,USA,DC,Washington DC,washington,NULL,NULL,NULL,NULL,NULL
/financial-organization/midmark-capital,MidMark Capital,FinancialOrg,NULL,unknown,USA,NJ,Morristown,morristown,NULL,1/1/1989,NULL,NULL,NULL
/financial-organization/midocean-partners,MidOcean Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2003,NULL,NULL,10/25/2011
/financial-organization/midsummer-capital,Midsummer Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2002,NULL,NULL,NULL
/financial-organization/midtown-partners,Midtown Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/midwest-capital-fund,Capital Midwest Fund,FinancialOrg,NULL,unknown,USA,WI,Milwaukee,milwaukee,NULL,NULL,NULL,NULL,NULL
/financial-organization/midwest-oilseeds,Midwest Oilseeds,FinancialOrg,NULL,unknown,USA,ID,Ames,ames,NULL,NULL,NULL,NULL,NULL
/financial-organization/milcom-ventures-partners,Milcom Ventures Partners,FinancialOrg,NULL,unknown,USA,FL,Orlando,winter park,NULL,NULL,NULL,NULL,NULL
/financial-organization/milepost-ventures,Milepost Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/milestone-merchant-partners,Milestone Merchant Partners,FinancialOrg,NULL,unknown,USA,DC,Washington DC,washington,NULL,NULL,NULL,NULL,NULL
/financial-organization/milestone-partners,Milestone Partners,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,radnor,NULL,1/1/1995,NULL,NULL,3/22/2010
/financial-organization/milestone-venture-partners,Milestone Venture Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/millennium-technology-ventures,Millennium Technology Value Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,4/14/2011
/financial-organization/miller-capital-partners,Miller Capital Partners,FinancialOrg,NULL,unknown,USA,MI,Detroit,bloomfield hills,NULL,NULL,NULL,NULL,NULL
/financial-organization/miller-investment-management,Miller Investment Management,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,west conshohocken,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/mindful-investors,Mindful Investors,FinancialOrg,NULL,unknown,USA,CA,SF Bay,mill valley,NULL,NULL,NULL,NULL,NULL
/financial-organization/minerva-opportunity-fund,"Minerva Capital Group, LLC",FinancialOrg,NULL,unknown,USA,FL,Miami,miami,NULL,1/1/2009,NULL,NULL,NULL
/financial-organization/minor-ventures,Minor Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,4/1/2006,NULL,NULL,NULL
/financial-organization/minority-angel-investor-network,Minority Angel Investor Network,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,philadelphia,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/mirabilis-ventures,Mirabilis Ventures,FinancialOrg,NULL,unknown,USA,FL,Orlando,orlando,NULL,NULL,NULL,NULL,NULL
/financial-organization/miramar-venture-partners,Miramar Venture Partners,FinancialOrg,NULL,unknown,USA,CA,Corona del Mar,corona del mar,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/mission-bay-capital-llc,Mission Bay Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/2009,NULL,NULL,NULL
/financial-organization/mission-ventures,Mission Ventures,FinancialOrg,NULL,unknown,USA,CA,San Diego,san diego,NULL,6/1/2007,NULL,NULL,NULL
/financial-organization/missionog,MissionOG,FinancialOrg,NULL,unknown,USA,PA,Devon,devon,NULL,9/1/2012,NULL,NULL,NULL
/financial-organization/missionpoint-capital-partners,MissionPoint Capital Partners,FinancialOrg,NULL,unknown,USA,CT,New York,norwalk,NULL,NULL,NULL,NULL,NULL
/financial-organization/mississippi-angel-fund,MIssissippi Angel Fund,FinancialOrg,NULL,unknown,USA,MS,Ridgeland,ridgeland,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/mitsubishi-corporation-life-sciences-venture,Mitsubishi Corporation Life Sciences Venture,FinancialOrg,NULL,unknown,USA,MA,Boston,andover,NULL,NULL,NULL,NULL,NULL
/financial-organization/mitsui-global-investment,Mitsui Global Investment,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/mitsui-private-equity,Mitsui Private Equity,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1966,NULL,NULL,NULL
/financial-organization/mitsui-ventures,Mitsui Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1984,NULL,NULL,NULL
/financial-organization/mk-capital,MK Capital,FinancialOrg,NULL,unknown,USA,IL,Chicago,northbrook,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/mmc-financial-services,MMC Financial Services,FinancialOrg,NULL,unknown,USA,FL,Ocala,ocala,NULL,NULL,NULL,NULL,NULL
/financial-organization/mobility-ventures,Mobility Ventures,FinancialOrg,NULL,unknown,USA,TX,Dallas,addison,NULL,1/1/2004,NULL,NULL,6/25/2012
/financial-organization/mobius-venture-capital,Mobius Venture Capital,FinancialOrg,NULL,unknown,USA,CO,Denver,boulder,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/mohr-davidow-ventures,Mohr Davidow Ventures,FinancialOrg,NULL,unknown,USA,NULL,SF Bay,menlo park,NULL,1/1/1983,NULL,NULL,8/28/2012
/financial-organization/momentum,Momentum,FinancialOrg,NULL,unknown,USA,MI,Grand Rapids,grand rapids,NULL,12/1/2008,NULL,NULL,NULL
/financial-organization/momentum-venture-management,Momentum Venture Management,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,pasadena,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/monarch-ventures,Monarch Ventures,FinancialOrg,NULL,unknown,USA,NC,Charlotte,charlotte,NULL,10/10/2010,NULL,NULL,NULL
/financial-organization/monet-capital,Monet Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san jose,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/monitor-clipper-funds,Monitor Clipper Funds,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/monitor-ventures,Monitor Ventures,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,los angeles,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/monroe-capital,Monroe Capital,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/monster-venture-partners,Monster Venture Partners,FinancialOrg,NULL,unknown,USA,WA,Seattle,bellevue,NULL,NULL,NULL,NULL,NULL
/financial-organization/montage-capital,Montage Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,cupertino,NULL,1/1/2005,NULL,NULL,NULL
/financial-organization/montagu-newhall-associates,Montagu Newhall Associates,FinancialOrg,NULL,unknown,USA,MD,Washington DC,owings mills,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/montaur-capital-partners,Montaur Capital Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/montgomery-co,Montgomery & Co,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,santa monica,NULL,1/1/1986,NULL,NULL,8/11/2009
/financial-organization/montis-capital,Montis Capital,FinancialOrg,NULL,unknown,USA,CO,Denver,boulder,NULL,NULL,NULL,NULL,NULL
